2.6488939635767617,1.6823328044114365,1.1761733220476485
9.952113494367543,3.2239209024045237,1.551850863289132
9.952113494367543,4.424141903000825,1.9133001178166416
10.60229696476727,6.182187597278821,2.1993028990893255
17.342758039759175,9.504936107178347,2.822167767345925
17.342758039759175,10.574090449901638,3.3650493654472884
21.802906637484416,12.41330480416851,4.11545005267645
21.802906637484416,13.960505735452454,4.839012379118999
24.26498243178372,15.113173455561963,5.1065691290947415
24.26498243178372,17.05173380721596,5.601640022051149
24.851559460780447,19.207147660551527,6.5785096317394665
28.73055929137013,21.22090926829718,7.416391208934167
29.445875356444468,22.626780205370608,8.68682966768359
33.877013594487366,24.969504227607025,9.628122215649846
33.877013594487366,25.37003015858655,10.437151319162725
33.877013594487366,26.518545783252296,11.681732213864043
33.877013594487366,26.7034831219257,11.651064616397399
34.61448384544605,27.56258535222741,12.563714906507412
34.61448384544605,28.428384263073234,12.969406129675574
35.229814117801254,29.11408749599596,13.347283990626407
36.570941877732096,29.643303510242408,13.536895345934854
41.2112428508504,30.486998996119393,13.859976053086589
41.2112428508504,31.16632663127869,14.082088149821448
41.2112428508504,31.413768690299186,14.257256539584768
41.2112428508504,31.306876889411747,14.358199318921248
41.2112428508504,31.413529330920575,14.631275945788207
41.2112428508504,30.600701164111022,14.59136989552198
41.2112428508504,33.26369425018352,15.46598537843281
41.2112428508504,32.90928849397462,16.064986929034944
41.2112428508504,32.997658722608435,15.925837578183991
41.2112428508504,34.32792592424774,16.194623763178356
41.2112428508504,34.49180720019948,16.689461705809936
49.681657109782705,35.53528270652946,16.959433442859442
49.681657109782705,35.53666331938613,17.06088717939842
49.681657109782705,36.221854535661784,16.820741094394112
49.925686415668665,37.27663305646492,18.264623238914837
49.925686415668665,38.48162876795156,18.43788751223466
54.87838270210883,41.63744457223713,19.95848296537054
54.87838270210883,42.81555449635148,21.53237158199624
54.87838270210883,43.244538408551705,21.698341881328698
54.87838270210883,44.44230638669298,22.503212940188433
54.87838270210883,45.07397981726181,23.58210845075054
54.87838270210883,45.0486522666366,24.040719178988574
54.87838270210883,46.60396885210889,24.687984905907314
54.87838270210883,47.1868729389154,25.64992207880927
56.297033168463514,47.54836398380128,26.101709414390076
56.65991673842747,47.78848321188739,26.371729133326326
60.39523441602938,48.75399569167704,26.604805945112357
62.44107666884358,49.2921246404523,25.674285732676008
62.44107666884358,48.82806517695623,26.451343948054742
62.44107666884358,50.60618979229175,27.53440092062277
62.44107666884358,49.69603469069293,27.79734770396989
62.44107666884358,50.85955992845985,29.279098791719193
62.44107666884358,51.656636905863685,28.431252486547564
62.44107666884358,52.52475157074734,30.297771204848345
62.44107666884358,53.559483808465004,30.692364071538265
62.44107666884358,53.301817361796225,30.90708159678453
62.44107666884358,53.763657808796026,32.682612930038864
62.44107666884358,53.96411877025632,33.0316412890574
62.44107666884358,54.21082159595436,33.42516285463729
68.97536729378923,55.888250693897795,34.66268096911007
68.97536729378923,56.916894032449775,34.95297644839375
68.97536729378923,58.16548742230195,35.96026754994109
68.97536729378923,58.33044212272351,36.28932928103483
71.79257045768846,58.51339638224253,36.313592124051155
71.79257045768846,59.137543955170734,37.97654741098298
71.79257045768846,60.91122374152367,38.512902941293994
71.79257045768846,61.269138753653365,39.166858247223274
71.79257045768846,61.919876806583964,39.49811084731437
71.79257045768846,62.09252977860483,39.8161149501867
71.79257045768846,63.89515072442568,40.148741490676656
71.79257045768846,62.40035209793543,40.598851541406354
71.79257045768846,62.85837890955388,41.38204257722473
71.79257045768846,63.77707030392723,41.78039837678158
71.79257045768846,63.965039098510545,42.55233909661556
71.79257045768846,65.09401709826199,43.74228469924988
71.79257045768846,64.77999668888978,43.63040066252415
71.79257045768846,65.4650172171583,45.31547063362226
71.79257045768846,65.54938942119082,44.99349607789603
71.79257045768846,66.0743126871304,45.58777682611324
71.79257045768846,66.25485607456548,45.62263437975755
71.79257045768846,65.78593349541298,45.32633266005454
71.79257045768846,65.40266272749558,45.20012627170439
71.79257045768846,66.00754429698372,45.170881794006064
72.69908893053463,66.48611950290353,45.73844423296061
72.69908893053463,66.08473450453366,46.096202889900326
72.69908893053463,66.60700167634805,45.475178758905706
72.69908893053463,65.68578574465069,45.96197285669097
72.69908893053463,66.6652585536428,45.85975680829334
72.69908893053463,65.13408914326119,46.503932277001965
72.69908893053463,65.18043114218948,46.04231604909236
72.69908893053463,67.0108656782592,46.75777898526261
72.69908893053463,66.31251305060496,46.49398861411695
72.69908893053463,66.42495891265855,46.72442316072247
72.69908893053463,66.70932466842154,48.06469166218116
72.69908893053463,67.00540396118012,47.50902025503851
72.69908893053463,66.56313494997863,47.482230578934306
72.69908893053463,67.72048178243712,47.65104769469026
72.69908893053463,67.73466127874478,48.53513499242178
72.69908893053463,66.71179255885326,46.451601732196906
72.69908893053463,66.53377141675077,47.28054159692523
75.3730892114821,67.3672109246889,47.12593716286947
75.3730892114821,66.394087778626,46.03000866105639
75.3730892114821,67.25477767963642,47.13643479449899
75.3730892114821,67.39858907024124,46.2359075816743
75.3730892114821,66.11022820070617,46.80678142136514
75.3730892114821,67.60208441162554,46.58118798963902
75.3730892114821,66.71897562951152,47.79829618610629
75.3730892114821,68.14292372682141,48.271882596024014
75.3730892114821,69.42836656080978,48.52071689794142
75.3730892114821,67.92333265955332,48.653331222428896
75.89860932949578,68.70015336076656,49.14294959807271
77.61637157841965,69.71169578741919,48.56531021434008
77.61637157841965,68.83934070601012,49.1426607349433
77.61637157841965,69.3279723429154,48.82064134704905
77.61637157841965,68.85934339621042,49.05037335854601
77.61637157841965,69.77949177870144,49.16262901218341
77.61637157841965,71.37086119486324,50.531699413340775
77.61637157841965,70.54190078108394,50.900562335464684
77.61637157841965,71.40188112468192,51.860359851107575
77.61637157841965,70.46377987784942,51.34074659531234
78.28071142314232,71.47734946994521,51.574274672470764
78.28071142314232,71.302460309144,51.10555528693876
78.28071142314232,71.33644528405648,52.603091131527066
78.28071142314232,71.61883643381604,53.05122414757879
78.28071142314232,72.5240444620359,53.52551525364417
78.28071142314232,72.53617493200522,54.15718984465755
78.28071142314232,72.88228640738873,54.01657207725042
78.28071142314232,73.4638128178726,55.24768211843366
78.28071142314232,73.28436056634573,55.69577373782083
78.28071142314232,73.0149460368792,56.501632750324134
78.28071142314232,73.47112599962409,56.59652603019842
78.47413818251079,73.58659573774526,56.99412534545548
79.19174345823272,74.27070817423638,57.02245833622863
82.32362018539315,74.8678663713436,57.95407593099686
82.32362018539315,74.63623043003379,57.17110530577716
82.32362018539315,74.40841121108579,57.34002364634669
82.32362018539315,74.75511158731707,58.088378961401084
82.32362018539315,74.35097967272213,57.68671157745137
82.32362018539315,75.21218158566504,57.88761703639415
82.32362018539315,75.38660858890265,57.72307245929749
82.32362018539315,75.06276738891401,59.08165397184342
82.32362018539315,76.2949959201369,59.56347586645139
82.32362018539315,76.18156974957442,60.092389263412635
82.32362018539315,76.32150896651589,59.64316301437895
82.32362018539315,76.83410517506817,60.404738030885
82.32362018539315,75.39520077691276,59.24990623084959
82.32362018539315,76.2548306535624,60.37595111311053
82.32362018539315,77.03888533977735,60.83227512250343
82.32362018539315,76.45291650723561,60.72581584707572
83.61143659812437,76.6388184908383,60.198915696475225
